City,Code,Type,Line,Station
3320,3770,公交,377,
3320,3780,公交,378,
3320,3790,公交,379,
3320,3800,公交,380,
3320,3810,公交,381,
3320,3830,公交,383,
3320,3840,公交,384,
3320,3850,公交,385,
3320,3870,公交,387,
3320,3880,公交,388,
3320,3890,公交,389,
3320,3900,公交,390,
3320,3910,公交,391,
3320,3920,公交,392,
3320,3930,公交,393,
3320,3960,公交,396,
3320,3970,公交,397,
3320,3980,公交,398,
3320,3990,公交,399,
3320,5010,公交,501,
3320,5030,公交,503,
3320,5050,公交,505,
3320,5060,公交,506,
3320,5070,公交,507,
3320,5080,公交,508,
3320,5090,公交,509,
3320,5100,公交,510,
3320,5110,公交,511,
3320,5120,公交,512,
3320,5130,公交,513,
3320,5140,公交,514,
3320,5150,公交,515,
3320,5160,公交,516,
3320,5170,公交,517,
3320,5180,公交,518,
3320,5190,公交,519,
3320,5210,公交,521,
3320,5220,公交,522,
3320,5230,公交,523,
3320,5250,公交,525,
3320,5270,公交,527,
3320,5290,公交,529,
3320,5410,公交,541,
3320,5470,公交,547,
3320,5600,公交,560,
3320,5700,公交,570,
3320,5701,公交,570-1,
3320,5710,公交,571,
3320,5711,公交,571-1,
3320,5720,公交,572,
3320,5730,公交,573,
3320,5731,公交,573-1,
3320,5750,公交,575,
3320,5751,公交,575-1,
3320,5760,公交,576,
3320,5761,公交,576-1,
3320,5762,公交,576-2,
3320,5770,公交,577,
3320,5780,公交,578,
3320,5790,公交,579,
3320,5800,公交,580,
3320,5810,公交,581,
3320,5820,公交,582,
3320,5830,公交,583,
3320,5850,公交,585,
3320,5860,公交,586,
3320,5870,公交,587,
3320,5880,公交,588,
3320,5890,公交,589,
3320,5900,公交,590,
3320,5910,公交,591,
3320,5920,公交,592,
3320,5930,公交,593,
3320,5950,公交,595,
3320,5960,公交,596,
3320,5961,公交,596-1,
3320,5970,公交,597,
3320,5971,公交,597-1,
3320,5972,公交,597-2,
3320,6010,公交,601,
3320,6020,公交,602,
3320,6021,公交,602-1,
3320,6022,公交,602-2,
3320,6023,公交,602-3,
3320,6030,公交,603,
3320,6040,公交,604,
3320,6041,公交,604-1,
3320,6050,公交,605,
